Row ID,Order ID,Data da Venda,Prioridade,Quantidade,Valor da Venda,Desconto,Forma de Envio,Lucro,Preço Unitário,Custo de Envio,Nome do Cliente,Cidade,CEP,Estado,Região,País,Segmento do Cliente,Categoria do Produto,Sub-Categoria do Produto,Nome do Produto,Embalagem,Margem,Data de Envio
7859,56197,5/11/2009,Alta,11,"28,63","0,09",Aéreo Rápido,"-21,17","1,74","4,08",Neil French,Itajaí,71111,Santa Catarina,Sul,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,"0,53",5/13/2009
4682,33317,5/11/2009,Alta,18,"44,52","0,03",Aéreo Normal,"-90,59","2,16","6,05",Jay Fine,Recife,95823,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,Peel & Stick Add-On Corner Pockets,Small Box,"0,37",5/12/2009
5642,39908,5/10/2009,Baixa,23,"753,75","0,1",Aéreo Normal,"31,17","34,99","7,73",Neil Knudson,Porto Alegre,27360,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,Hunt Boston® Vacuum Mount KS Pencil Sharpener,Small Box,"0,59",5/12/2009
6373,45218,5/10/2009,Baixa,49,"309,46","0,08",Aéreo Normal,"-82,64","6,48","2,74",Robert Waldorf,Cuiabá,63129,Mato Grosso,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Periféricos,"Sony MFD2HD Formatted Diskettes, 10/Pack",Small Pack,"0,71",5/12/2009
3262,23360,5/11/2009,Baixa,30,"512,97","0,01",Aéreo Rápido,"261,29","15,67","1,39",Jocasta Rupert,Porto Alegre,20190,Rio Grande do Sul,Sul,Brasil,Consumidor,Material de Escritório,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,"0,38",5/11/2009
4683,33317,5/11/2009,Alta,5,"58,9","0,03",Aéreo Normal,"-36,90","9,71","9,45",Jay Fine,Recife,95823,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Armazenamento e Organização,Filing/Storage Totes and Swivel Casters,Small Box,"0,6",5/11/2009
6019,42631,5/9/2009,Alta,22,"1148,0355","0,08",Aéreo Rápido,"21,98","65,99","8,99",Jeremy Lonsdale,Porto Alegre,27203,Rio Grande do Sul,Sul,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,i270,Small Box,"0,55",5/11/2009
6996,49984,5/11/2009,Baixa,32,"227,87","0,02",Aéreo Normal,"-130,61","6,48","8,4",Sara Luxemburg,Belo Horizonte,02719,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Xerox 212,Small Box,"0,37",5/11/2009
7860,56197,5/11/2009,Alta,45,"8014,624","0,08",Transporte Rodoviário,"1366,10","227,55","32,48",Neil French,Itajaí,71111,Santa Catarina,Sul,Brasil,Consumidor,Mobiliário,Mesas,Hon Rectangular Conference Tables,Jumbo Box,"0,68",5/11/2009
1008,7364,5/8/2009,Alta,15,"260,39","0,09",Aéreo Normal,"-48,57","16,98","12,39",Mary Zewe,Cuiabá,64055,Mato Grosso,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Envelopes,Brown Kraft Recycled Envelopes,Small Box,"0,35",5/10/2009
4318,30759,5/8/2009,Não Especificada,2,"64,79","0,03",Aéreo Normal,"-41,32","29,34","7,87",Brad Thomas,Recife,95032,Pernambuco,Nordeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Seth Thomas 14"" Putty-Colored Wall Clock",Small Box,"0,54",5/10/2009
6017,42631,5/9/2009,Alta,18,"211,4","0,09",Aéreo Normal,"91,63","12,53","0,5",Jeremy Lonsdale,Porto Alegre,27203,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Etiquetas,Avery 485,Small Box,"0,38",5/10/2009
6018,42631,5/9/2009,Alta,44,"287,22","0,06",Aéreo Normal,"-72,93","6,68","5,41",Jeremy Lonsdale,Porto Alegre,27203,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Papel,Xerox 195,Small Box,"0,37",5/10/2009
244,1665,5/7/2009,Alta,26,"755,6075","0,05",Aéreo Normal,"149,17","35,99","1,1",John Lucas,São Paulo,43026,São Paulo,Sudeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Accessory35,Small Box,"0,55",5/9/2009
694,4839,5/9/2009,Crítica,24,"159,43","0,05",Aéreo Normal,"-120,59","6,48","8,73",Sally Hughsby,São Paulo,44070,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 227,Small Box,"0,37",5/9/2009
2390,17313,5/7/2009,Alta,27,"130,49","0,07",Aéreo Rápido,"47,09","4,76","0,88",Scott Cohen,João Pessoa,80027,Paraíba,Nordeste,Brasil,Consumidor,Material de Escritório,Papel,Wirebound Voice Message Log Book,Wrap Bag,"0,39",5/9/2009
4731,33696,5/7/2009,Alta,2,"57,73","0,06",Aéreo Normal,"-101,41","27,48",4,Bradley Drucker,Recife,90069,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,Belkin MediaBoard 104- Keyboard,Small Box,"0,75",5/9/2009
5418,38503,5/5/2009,Baixa,32,"796,03","0,05",Transporte Rodoviário,"-133,71","23,99","15,68",Melanie Page,Goianésia,77036,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Jumbo Drum,"0,62",5/9/2009
5456,38756,5/7/2009,Crítica,43,"2251,497","0,09",Aéreo Rápido,"308,93","65,99","8,99",Benjamin Patterson,São Paulo,19406,São Paulo,Sudeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Talkabout T8367,Small Box,"0,56",5/9/2009
5816,41253,5/7/2009,Média,5,"1455,49","0,07",Aéreo Normal,"-807,59","300,97","7,18",Steve Nguyen,São Paulo,44136,São Paulo,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,Gyration Ultra Professional Cordless Optical Suite,Small Box,"0,48",5/9/2009
6016,42631,5/9/2009,Alta,41,"257,66","0,05",Aéreo Normal,"-69,23","6,48","2,74",Jeremy Lonsdale,Porto Alegre,27203,Rio Grande do Sul,Sul,Brasil,Corporativo,Tecnologia,Periféricos,"Sony MFD2HD Formatted Diskettes, 10/Pack",Small Pack,"0,71",5/9/2009
265,1829,5/7/2009,Alta,48,"133,04","0,07",Aéreo Normal,"6,73","2,78","1,49",Tom Stivers,Florianópolis,70458,Santa Catarina,Sul,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,Wilson Jones Suede Grain Vinyl Binders,Small Box,"0,36",5/8/2009
1581,11426,5/7/2009,Média,19,"333,68","0,01",Aéreo Normal,"81,96","16,48","1,99",Laurel Beltran,Porto Alegre,29915,Rio Grande do Sul,Sul,Brasil,Consumidor,Tecnologia,Periféricos,Maxell DVD-RAM Discs,Small Pack,"0,42",5/8/2009
7128,50850,5/6/2009,Crítica,37,"1599,54",0,Aéreo Normal,"578,14","40,98","7,47",Greg Guthrie,Campo Grande,46203,Mato Grosso do Sul,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,"0,37",5/8/2009
7759,55525,5/8/2009,Baixa,1,"291,4","0,06",Aéreo Normal,"-763,16","300,97","7,18",Liz MacKendrick,Erval Seco,23602,Rio Grande do Sul,Sul,Brasil,Corporativo,Tecnologia,Periféricos,Gyration Ultra Professional Cordless Optical Suite,Small Box,"0,48",5/8/2009
151,962,5/5/2009,Baixa,33,"4064,05","0,06",Aéreo Normal,"1408,19","122,99","19,99",Mike Vittorini,Anápolis,48135,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,GBC Therma-A-Bind 250T Electric Binding System,Small Box,"0,37",5/7/2009
152,962,5/5/2009,Baixa,47,"3213,87","0,08",Transporte Rodoviário,"-1069,72","68,81",60,Mike Vittorini,Anápolis,49505,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Eletrodomésticos,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,"0,41",5/7/2009
428,2853,5/4/2009,Alta,25,"4253,65","0,05",Aéreo Rápido,"943,00","178,47","19,99",Bill Tyler,Recife,94601,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Armazenamento e Organização,"Hot File® 7-Pocket, Floor Stand",Small Box,"0,55",5/7/2009
3429,24452,5/7/2009,Alta,18,"115,71","0,08",Aéreo Normal,"-91,61","6,48","8,4",Valerie Takahito,Guapirama,33614,Paraná,Sul,Brasil,Consumidor,Material de Escritório,Papel,Xerox 212,Small Box,"0,37",5/7/2009
7129,50850,5/6/2009,Crítica,2,"942,42","0,02",Transporte Rodoviário,"-634,87","417,4","75,23",Greg Guthrie,Campo Grande,46203,Mato Grosso do Sul,Centro-Oeste,Brasil,Pequenas Empresas,Mobiliário,Mesas,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Jumbo Box,"0,79",5/7/2009
628,4389,5/4/2009,Média,35,"179,45","0,07",Aéreo Normal,"-116,35","5,34","5,63",Victoria Pisteka,Aracajú,83616,Sergipe,Nordeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Small Box,"0,39",5/6/2009
1398,10146,5/1/2009,Baixa,19,"596,21","0,1",Aéreo Normal,"211,59","34,23","5,02",Evan Henry,Recife,91941,Pernambuco,Nordeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Hand-Finished Solid Wood Document Frame,Small Box,"0,55",5/6/2009
7271,51873,5/6/2009,Alta,29,"265,92","0,04",Aéreo Normal,"79,67","9,11","2,15",Muhammed Yedwab,Cachoeira do Sul,23223,Rio Grande do Sul,Sul,Brasil,Consumidor,Material de Escritório,Papel,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,"0,4",5/6/2009
261,1824,5/4/2009,Crítica,39,"10656,26","0,06",Aéreo Normal,"3116,54","276,2","24,49",Becky Pak,Manaus,97321,Amazonas,Norte,Brasil,Corporativo,Mobiliário,Cadeiras,SAFCO Arco Folding Chair,Large Box,,5/5/2009
629,4389,5/4/2009,Média,49,"7987,43","0,03",Transporte Rodoviário,"1304,90","160,98",30,Victoria Pisteka,Aracajú,83616,Sergipe,Nordeste,Brasil,Corporativo,Mobiliário,Cadeiras,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,"0,62",5/5/2009
3918,27938,5/5/2009,Média,40,"1233,51","0,05",Aéreo Normal,"308,67","30,98","9,18",Noel Staavos,Vitória,04106,Espírito Santo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1951,Small Box,"0,4",5/5/2009
5081,36224,5/3/2009,Média,15,"1765,45","0,09",Aéreo Rápido,"374,82","120,98","3,99",Robert Dilbeck,Porto Alegre,37311,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,"Belkin 325VA UPS Surge Protector, 6'",Small Box,"0,6",5/5/2009
5416,38503,5/5/2009,Baixa,47,"5567,79","0,04",Aéreo Normal,"1726,66","120,98","3,99",Melanie Page,Goianésia,78550,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,"Belkin 325VA UPS Surge Protector, 6'",Small Box,"0,6",5/5/2009
5417,38503,5/5/2009,Baixa,10,"503,2935","0,02",Aéreo Normal,"-222,82","55,99",5,Melanie Page,Goianésia,78550,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Accessory36,Small Pack,"0,83",5/5/2009
5524,39141,5/3/2009,Baixa,49,"1400,91","0,09",Aéreo Normal,"-163,53","30,98","19,51",Jim Kriz,São Paulo,45014,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Envelopes,Staples Colored Interoffice Envelopes,Small Box,"0,36",5/5/2009
5525,39141,5/3/2009,Baixa,47,"2259,66","0,03",Aéreo Normal,"554,77","49,34","10,25",Jim Kriz,São Paulo,45014,São Paulo,Sudeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box,"0,57",5/5/2009
6946,49607,5/4/2009,Média,6,"1056,6435","0,06",Aéreo Normal,"-586,20","205,99","8,99",Georgia Rosenberg,Cachoeira do Sul,22304,Rio Grande do Sul,Sul,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,TimeportP7382,Small Box,"0,56",5/5/2009
262,1824,5/4/2009,Crítica,2,"17,06","0,09",Aéreo Normal,"-5,20","6,28","5,29",Becky Pak,Manaus,97321,Amazonas,Norte,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Eldon® 200 Class™ Desk Accessories, Burgundy",Small Box,"0,43",5/4/2009
630,4389,5/4/2009,Média,42,"2455,276","0,04",Aéreo Rápido,"693,06","65,99","5,63",Victoria Pisteka,Aracajú,83616,Sergipe,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,2190,Small Box,"0,56",5/4/2009
879,6310,5/3/2009,Não Especificada,27,"216,95","0,08",Aéreo Normal,"-88,82","8,09","7,96",Katharine Harms,São Luís,88310,Maranhão,Nordeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"6"" Cubicle Wall Clock, Black",Small Box,"0,49",5/4/2009
5570,39460,5/2/2009,Não Especificada,25,"172,42","0,09",Aéreo Normal,"-71,60","7,1","6,05",Stephanie Ulpright,São Paulo,44312,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,"Wilson Jones Hanging View Binder, White, 1""",Small Box,"0,39",5/4/2009
5782,40998,5/2/2009,Média,39,"144,82","0,08",Aéreo Normal,"28,40",4,"1,3",Nora Paige,Recife,93422,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,EcoTones® Memo Sheets,Wrap Bag,"0,37",5/4/2009
1908,13635,5/1/2009,Crítica,49,"334,29","0,01",Aéreo Normal,"-157,28","6,48","7,37",Randy Ferguson,Porto Alegre,37421,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 210,Small Box,"0,37",5/3/2009
2197,15815,5/1/2009,Crítica,43,"528,6","0,01",Aéreo Normal,"52,59","11,7","5,63",Mitch Willingham,Florianópolis,30328,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Fellowes Binding Cases,Small Box,"0,4",5/3/2009
3492,24870,4/24/2009,Baixa,45,"6448,69",0,Aéreo Normal,"1663,35","142,86","19,99",Jim Epp,Porto Alegre,24060,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Material de Escritório,Armazenamento e Organização,Letter Size Cart,Small Box,"0,56",5/3/2009
5571,39460,5/2/2009,Não Especificada,19,"2033,9225","0,02",Aéreo Normal,"251,20","125,99","2,5",Stephanie Ulpright,São Paulo,44312,São Paulo,Sudeste,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,i2000,Small Box,"0,6",5/3/2009
5781,40998,5/2/2009,Média,43,"1233,22","0,05",Aéreo Normal,"385,46","29,89","1,99",Nora Paige,Recife,93422,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,"0,5",5/3/2009
1018,7431,5/1/2009,Média,33,"78,81","0,03",Aéreo Normal,"-93,25","2,23","4,57",Georgia Rosenberg,Natal,84120,Rio Grande do Norte,Nordeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,Eldon Pizzaz™ Desk Accessories,Small Pack,"0,41",5/2/2009
1907,13635,5/1/2009,Crítica,28,149,"0,06",Aéreo Normal,"-119,48","4,98","7,44",Randy Ferguson,Porto Alegre,37421,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1922,Small Box,"0,36",5/2/2009
5803,41154,4/30/2009,Baixa,43,"938,37","0,02",Aéreo Normal,"251,17","21,98","2,87",Roger Barcio,Fortaleza,89031,Ceará,Nordeste,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Small Pack,"0,55",5/2/2009
6388,45380,4/30/2009,Crítica,24,"4170,865",0,Aéreo Rápido,"1030,51","195,99","4,2",Charles Crestani,Recife,95062,Pernambuco,Nordeste,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,KH 688,Small Box,"0,57",5/2/2009
8309,59363,5/2/2009,Alta,24,"158,91","0,06",Aéreo Normal,"-38,57","6,68","5,2",Alyssa Tate,Recife,94952,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Xerox 1977,Small Box,"0,37",5/2/2009
2198,15815,5/1/2009,Crítica,24,"107,41","0,03",Aéreo Normal,"20,68","4,55","1,49",Mitch Willingham,Florianópolis,30328,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Presstex Flexible Ring Binders,Small Box,"0,35",5/1/2009
4401,31364,5/1/2009,Não Especificada,2,"789,01","0,07",Aéreo Normal,"-539,59","415,88","11,37",Beth Thompson,Goiânia,61701,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,Deluxe Rollaway Locking File with Drawer,Small Box,"0,57",5/1/2009
6387,45380,4/30/2009,Crítica,34,"1912,9845","0,06",Aéreo Rápido,"288,09","65,99","8,8",Charles Crestani,Recife,95062,Pernambuco,Nordeste,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,6120,Small Box,"0,58",5/1/2009
7632,54595,4/28/2009,Média,41,"5258,94","0,09",Transporte Rodoviário,"-421,76","130,98",30,Erica Hernandez,Rio de Janeiro,05403,Rio de Janeiro,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Cadeiras,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,"0,78",5/1/2009
640,4514,4/29/2009,Média,28,"2841,4395","0,08",Aéreo Normal,"374,63","125,99","7,69",Yoseph Carroll,Feira de Santana,99163,Bahia,Nordeste,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,StarTAC 3000,Small Box,"0,59",4/30/2009
2434,17669,4/29/2009,Alta,32,"1116,03","0,04",Aéreo Normal,"203,44","34,76","5,49",Corey Roper,Recife,90604,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Armazenamento e Organização,Home/Office Personal File Carts,Small Box,"0,6",4/30/2009
3290,23524,4/28/2009,Alta,28,"129,33","0,04",Aéreo Rápido,"48,25","4,13","0,99",Sandra Glassco,Douradina,58201,Mato Grosso do Sul,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Etiquetas,Avery 491,Small Box,"0,39",4/30/2009
3291,23524,4/28/2009,Alta,46,"2461,23","0,06",Aéreo Normal,"748,20","55,48","14,3",Sandra Glassco,Douradina,58201,Mato Grosso do Sul,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 194,Small Box,"0,37",4/30/2009
4044,28839,4/28/2009,Baixa,30,"102,95","0,06",Aéreo Rápido,"-175,86","3,34","7,49",Anthony Johnson,Cuiabá,50208,Mato Grosso,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Canetas e materiais de arte,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",Wrap Bag,"0,54",4/30/2009
4858,34567,4/26/2009,Baixa,18,"3344,11","0,03",Transporte Rodoviário,"588,54","180,98","26,2",Katrina Bavinger,Cuiabá,63119,Mato Grosso,Centro-Oeste,Brasil,Consumidor,Mobiliário,Cadeiras,Global Ergonomic Managers Chair,Jumbo Drum,"0,59",4/30/2009
6261,44320,4/29/2009,Média,49,"7002,08","0,1",Aéreo Normal,"-1640,51","154,13",69,Sally Knutson,Cuiabá,50401,Mato Grosso,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mesas,Laminate Occasional Tables,Large Box,"0,68",4/30/2009
7631,54595,4/28/2009,Média,30,"250,29","0,02",Aéreo Normal,"6,79","8,34","2,64",Erica Hernandez,Rio de Janeiro,02861,Rio de Janeiro,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,"Tesouras, réguas e aparadores",Acme® Elite Stainless Steel Scissors,Small Pack,"0,59",4/30/2009
7827,55940,4/29/2009,Não Especificada,29,"2925,78","0,03",Aéreo Normal,"1041,29","100,98","7,18",Janet Martin,Belo Horizonte,06607,Minas Gerais,Sudeste,Brasil,Corporativo,Tecnologia,Periféricos,Logitech Cordless Elite Duo,Small Box,"0,4",4/30/2009
1766,12642,4/27/2009,Crítica,10,"564,85","0,09",Aéreo Rápido,"181,02","58,1","1,49",Neil Knudson,Porto Alegre,28144,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Avery Arch Ring Binders,Small Box,"0,38",4/29/2009
1767,12642,4/27/2009,Crítica,14,"572,33","0,01",Aéreo Normal,"-62,28","39,98","7,12",Neil Knudson,Porto Alegre,28144,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Tecnologia,Periféricos,"IBM Active Response Keyboard, Black",Small Box,"0,67",4/29/2009
5415,38501,4/28/2009,Crítica,11,"78,68","0,05",Aéreo Normal,"-29,07","6,48","6,22",Guy Phonely,São Paulo,44117,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1894,Small Box,"0,37",4/29/2009
1617,11712,4/26/2009,Baixa,9,"38,96","0,06",Aéreo Normal,"0,37","4,28","0,94",Nicole Brennan,Olinda,82901,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,Newell 336,Wrap Bag,"0,56",4/28/2009
1898,13606,4/26/2009,Não Especificada,34,"109,86","0,07",Aéreo Normal,"19,04","3,38","0,85",Mike Vittorini,Anápolis,49505,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Canetas e materiais de arte,Avery Hi-Liter® Fluorescent Desk Style Markers,Wrap Bag,"0,48",4/28/2009
4136,29380,4/27/2009,Não Especificada,13,"150,13","0,09",Aéreo Normal,"1,73","12,28","4,86",Anna Gayman,Eldorado,74006,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1933,Small Box,"0,38",4/28/2009
5778,40997,4/21/2009,Baixa,37,"881,74","0,05",Aéreo Normal,"18,27","22,99","8,99",Odella Nelson,São Paulo,43213,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Canetas e materiais de arte,Boston KS Multi-Size Manual Pencil Sharpener,Small Pack,"0,57",4/28/2009
6119,43330,4/27/2009,Não Especificada,40,"2205,7585","0,03",Aéreo Normal,"337,04","65,99","8,99",Fred Wasserman,Goiânia,62234,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,8260,Small Box,"0,58",4/28/2009
2010,14342,4/27/2009,Baixa,38,"10823,84","0,09",Aéreo Normal,"3857,43","300,97","7,18",Deborah Brumfield,Curitiba,72143,Paraná,Sul,Brasil,Corporativo,Tecnologia,Periféricos,Gyration Ultra Professional Cordless Optical Suite,Small Box,"0,48",4/27/2009
3212,23042,4/26/2009,Média,20,"8048,45","0,04",Aéreo Normal,"1947,67","419,19","19,99",Nicole Brennan,Recife,94521,Pernambuco,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,"0,58",4/27/2009
7281,51943,4/24/2009,Alta,28,"140,02","0,03",Aéreo Normal,"66,71","4,91","0,5",Dorris Love,Ribeirão Pires,11746,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Etiquetas,Avery 508,Small Box,"0,36",4/27/2009
7747,55459,4/25/2009,Crítica,5,"126,95",0,Aéreo Normal,"-4,17","22,84","8,18",Larry Tron,Natal,84118,Rio Grande do Norte,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1991,Small Box,"0,39",4/27/2009
2391,17315,4/22/2009,Baixa,29,"159,11","0,07",Aéreo Normal,"64,01","5,43","0,95",Joy Smith,Campo Grande,46383,Mato Grosso do Sul,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Papel,"Wirebound Message Book, 4 per Page",Wrap Bag,"0,36",4/26/2009
3491,24870,4/24/2009,Baixa,38,"1396,58","0,03",Aéreo Normal,"600,72","35,41","1,99",Jim Epp,Porto Alegre,24060,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Tecnologia,Periféricos,Imation DVD-RAM discs,Small Pack,"0,43",4/26/2009
4243,30176,4/19/2009,Baixa,30,"2504,41","0,01",Aéreo Normal,"-547,89","79,52","48,2",Amy Hunt,Porto Alegre,37918,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,Medium Box,"0,74",4/26/2009
6776,48257,4/22/2009,Baixa,45,"221,06","0,02",Aéreo Normal,"-124,28","4,57","5,42",Christina Anderson,Barros Cassal,37211,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Small Box,"0,37",4/26/2009
7531,53798,4/19/2009,Baixa,29,"2317,65",0,Aéreo Normal,"568,60","78,65","13,99",Kelly Williams,Natal,84020,Rio Grande do Norte,Nordeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,Honeywell Quietcare HEPA Air Cleaner,Medium Box,"0,52",4/26/2009
1323,9665,4/23/2009,Baixa,19,"2657,12","0,05",Transporte Rodoviário,"-373,09","140,98","36,09",Eugene Hildebrand,Corumbá de Goiás,78613,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Mobiliário,Estantes,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,"0,77",4/25/2009
1324,9665,4/23/2009,Baixa,49,"9579,62","0,1",Transporte Rodoviário,"-3465,07","212,6","110,2",Eugene Hildebrand,Corumbá de Goiás,78613,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Mobiliário,Mesas,Bush Advantage Collection® Round Conference Table,Jumbo Box,"0,73",4/25/2009
5780,40997,4/21/2009,Baixa,33,"7384,18","0,04",Transporte Rodoviário,"-513,79","212,6","110,2",Odella Nelson,São Paulo,43213,São Paulo,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Mesas,Bush Advantage Collection® Round Conference Table,Jumbo Box,"0,73",4/25/2009
7279,51943,4/24/2009,Alta,11,"113,19","0,04",Aéreo Normal,"-53,25","9,06","9,86",Dorris Love,Ribeirão Pires,11729,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,"0,4",4/25/2009
7280,51943,4/24/2009,Alta,13,"196,04","0,04",Aéreo Normal,"2,13","14,27","7,27",Dorris Love,Ribeirão Pires,11746,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,"0,38",4/25/2009
1819,13056,4/22/2009,Não Especificada,33,"3387,32","0,05",Aéreo Normal,"1413,52","100,98","7,18",Raymond Fair,Rio de Janeiro,05701,Rio de Janeiro,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,Logitech Cordless Elite Duo,Small Box,"0,4",4/24/2009
